case,bytes,category,profile,mode,engine,strict_all_six,strict_configurable_five,ns,round_min_ns,round_max_ns,speed_relative_to_v2
rust-book-ch00-00-introduction,10839,technical-docs,gfm,fresh,ox-content,no,yes,18836.66021455224,18816.083022388062,18865.69589552239,0.8285522403566873
rust-book-ch00-00-introduction,10839,technical-docs,gfm,fresh,v1,no,yes,21338.088188559323,21319.891419491527,21561.758890086207,0.7314224631414217
rust-book-ch00-00-introduction,10839,technical-docs,gfm,fresh,md4c,no,yes,36428.359375,36417.540625,36519.38482142857,0.42843425532679336
rust-book-ch00-00-introduction,10839,technical-docs,gfm,fresh,pulldown-cmark,no,yes,28743.944957386364,28644.904474431816,29101.851422106236,0.5429719909616773
rust-book-ch00-00-introduction,10839,technical-docs,gfm,fresh,bun,no,yes,76633.48529411765,76459.0762867647,77025.26011029413,0.20365975737244635
vue-docs-ways-of-using-vue,5883,technical-docs,gfm,fresh,v2,no,yes,5008.788312500001,4961.7166418650795,5212.743317232884,1.0
vue-docs-ways-of-using-vue,5883,technical-docs,gfm,fresh,ox-content,no,yes,8750.402364996116,8744.826486013986,8855.334397007042,0.5724066281267769
vue-docs-ways-of-using-vue,5883,technical-docs,gfm,fresh,v1,no,yes,9370.370818896588,9354.137360074626,9381.36916977612,0.5345346955105681
vue-docs-ways-of-using-vue,5883,technical-docs,gfm,fresh,md4c,no,yes,19007.669744318184,18916.587686567163,19082.056818181816,0.26351406457897025
vue-docs-ways-of-using-vue,5883,technical-docs,gfm,fresh,pulldown-cmark,no,yes,12869.815369897959,12712.278093434343,12888.641338365243,0.38918882427912516
vue-docs-ways-of-using-vue,5883,technical-docs,gfm,fresh,bun,no,yes,37449.67049632353,37208.9296875,37620.58915441176,0.13374719312928848
vue-docs-slots,24211,technical-docs,gfm,fresh,v2,no,yes,24900.41850490196,24654.25949754902,24908.139399509804,1.0
vue-docs-slots,24211,technical-docs,gfm,fresh,ox-content,no,yes,43163.02424568965,43025.49427083333,43300.37392241379,0.576892350340548
vue-docs-slots,24211,technical-docs,gfm,fresh,v1,no,yes,78959.8408203125,77836.53245634191,79940.0615234375,0.3153554800289859
vue-docs-slots,24211,technical-docs,gfm,fresh,md4c,no,yes,110516.78125,110244.61197916666,110842.1640625,0.22530893700726523
vue-docs-slots,24211,technical-docs,gfm,fresh,pulldown-cmark,no,yes,67610.60361842105,67417.0583881579,68393.49671052632,0.36829161658479326
vue-docs-slots,24211,technical-docs,gfm,fresh,bun,no,yes,169475.16015625,168220.345703125,169845.90625,0.14692665569364072
vite-docs-philosophy,3575,technical-docs,gfm,fresh,v2,no,yes,3289.86328125,3268.9209774804176,3321.553598009199,1.0
vite-docs-philosophy,3575,technical-docs,gfm,fresh,ox-content,no,yes,5224.8744140625,5147.77886192488,5232.546904543067,0.6296540396062899
vite-docs-philosophy,3575,technical-docs,gfm,fresh,v1,no,yes,6329.123658459595,6325.220328282829,6363.94138642132,0.5197975989697599
vite-docs-philosophy,3575,technical-docs,gfm,fresh,md4c,no,yes,12381.66031474471,12326.949142156864,12510.270781250001,0.26570453377179665
vite-docs-philosophy,3575,technical-docs,gfm,fresh,pulldown-cmark,no,yes,8290.763038079469,8267.367701480263,8445.753473324414,0.3968106754637251
vite-docs-philosophy,3575,technical-docs,gfm,fresh,bun,no,yes,22332.515066964286,22124.5625,22441.37109375,0.14731270846052535
vite-docs-api-plugin,31890,reference,gfm,fresh,v2,no,yes,69033.72861842105,67336.48601973684,69176.58059210527,1.0
vite-docs-api-plugin,31890,reference,gfm,fresh,ox-content,no,yes,89866.00223214287,89801.95647321429,92074.17522321429,0.768185152379343
vite-docs-api-plugin,31890,reference,gfm,fresh,v1,no,yes,101604.45793269231,101204.05649038462,103645.58533653847,0.6794360210469537
