case,bytes,category,profile,mode,engine,strict_all_six,strict_configurable_five,ns,round_min_ns,round_max_ns,speed_relative_to_v2
vue-docs-ways-of-using-vue,5883,technical-docs,gfm,fresh,md4c,no,yes,12706.524779040405,12603.0078125,13017.029615684063,0.2454258054892682
vue-docs-ways-of-using-vue,5883,technical-docs,gfm,fresh,pulldown-cmark,no,yes,9382.360657649253,9314.95949074074,9788.457077267594,0.33238000463378886
vue-docs-ways-of-using-vue,5883,technical-docs,gfm,fresh,bun,no,yes,26263.455078125,25970.543367346938,27361.10084701665,0.11873948304169481
vue-docs-slots,24211,technical-docs,gfm,fresh,v2,no,yes,16190.538060897437,16181.123197115385,16227.5085877664,1.0
vue-docs-slots,24211,technical-docs,gfm,fresh,ox-content,no,yes,30552.639100609755,30478.980282738095,30734.248094512193,0.5299227345821761
vue-docs-slots,24211,technical-docs,gfm,fresh,v1,no,yes,56009.341032608696,54595.172384510865,56258.067255434784,0.28906853325539555
vue-docs-slots,24211,technical-docs,gfm,fresh,md4c,no,yes,82347.412109375,82186.9716796875,82493.0830078125,0.19661259104770573
vue-docs-slots,24211,technical-docs,gfm,fresh,pulldown-cmark,no,yes,52955.267578125,52756.511067708336,53081.02734375,0.30573989711243565
vue-docs-slots,24211,technical-docs,gfm,fresh,bun,no,yes,147417.75173611112,147301.28819444444,148297.09201388888,0.10982760129105563
vite-docs-philosophy,3575,technical-docs,gfm,fresh,v2,no,yes,1935.8099119582043,1931.8897782247004,1940.5234782006837,1.0
vite-docs-philosophy,3575,technical-docs,gfm,fresh,ox-content,no,yes,3207.5454326923077,3200.5224984015344,3215.7408419023136,0.6035175346942317
vite-docs-philosophy,3575,technical-docs,gfm,fresh,v1,no,yes,3898.190031152648,3896.0449699841333,3906.894145948939,0.4965919815319544
vite-docs-philosophy,3575,technical-docs,gfm,fresh,md4c,no,yes,8263.376233552632,8246.791940789473,8287.7690397351,0.23426379935334873
vite-docs-philosophy,3575,technical-docs,gfm,fresh,pulldown-cmark,no,yes,6193.059637995049,6185.652153800664,6202.857441212871,0.3125773083278278
vite-docs-philosophy,3575,technical-docs,gfm,fresh,bun,no,yes,15634.1552734375,15473.673328816622,15839.6611080894,0.12381928400360422
vite-docs-api-plugin,31890,reference,gfm,fresh,v2,no,yes,43182.88940373563,42079.340104166666,43391.25323275862,1.0
vite-docs-api-plugin,31890,reference,gfm,fresh,ox-content,no,yes,58782.552556818184,55350.65625,60539.15550595238,0.7346208615557449
vite-docs-api-plugin,31890,reference,gfm,fresh,v1,no,yes,60069.82964691559,57229.25497159091,60126.55059523809,0.7188781732453763
vite-docs-api-plugin,31890,reference,gfm,fresh,md4c,no,yes,115780.47869318182,112628.90755208334,115831.203125,0.3729721097299161
vite-docs-api-plugin,31890,reference,gfm,fresh,pulldown-cmark,no,yes,74681.60202205883,72252.9296875,74877.91084558824,0.5782266078194283
vite-docs-api-plugin,31890,reference,gfm,fresh,bun,no,yes,149788.77430555556,145243.12847222222,150654.00694444444,0.2882918937279401
typescript-handbook-the-handbook,5337,technical-docs,gfm,fresh,v2,no,yes,3211.452600068037,3196.9783163265306,3240.109216430025,1.0
typescript-handbook-the-handbook,5337,technical-docs,gfm,fresh,ox-content,no,yes,4619.191074723247,4570.619012317518,4647.063877917183,0.6952413416369547
typescript-handbook-the-handbook,5337,technical-docs,gfm,fresh,v1,no,yes,4843.129102316602,4790.680392181056,4861.575460271318,0.6630945680411267
typescript-handbook-the-handbook,5337,technical-docs,gfm,fresh,md4c,no,yes,10512.008797268907,10372.046100206611,10570.755514705883,0.3055032260724891
typescript-handbook-the-handbook,5337,technical-docs,gfm,fresh,pulldown-cmark,no,yes,7808.5212914887425,7702.405962423312,7841.975878906251,0.4112753849526552
typescript-handbook-the-handbook,5337,technical-docs,gfm,fresh,bun,no,yes,21712.2734375,21637.562997698715,21746.58755387931,0.14790955029708813
typescript-handbook-compiler-options,54026,reference,gfm,fresh,v2,no,yes,19492.918509615385,19356.85096153846,19664.80517578125,1.0
typescript-handbook-compiler-options,54026,reference,gfm,fresh,ox-content,no,yes,23336.8900462963,22920.18238636364,23496.69675925926,0.835283470545769
typescript-handbook-compiler-options,54026,reference,gfm,fresh,v1,no,yes,55873.41508152174,54611.667119565216,56041.468070652176,0.34887644653856165
typescript-handbook-compiler-options,54026,reference,gfm,fresh,md4c,no,yes,100196.51442307694,97967.14663461538,100206.87980769231,0.19454687243217952
typescript-handbook-compiler-options,54026,reference,gfm,fresh,pulldown-cmark,no,yes,44188.060883620696,42778.12552083333,44231.478987068964,0.44113541349900864
typescript-handbook-compiler-options,54026,reference,gfm,fresh,bun,no,yes,130958.59375,128024.609375,131223.371875,0.14884795225296457
wiki-rainbow-first-paragraph,859,encyclopedia,commonmark,fresh,v2,no,yes,678.4680802360283,678.4423577334021,680.9562568082788,1.0
wiki-rainbow-first-paragraph,859,encyclopedia,commonmark,fresh,ox-content,no,yes,1340.666513750983,1338.6023423114711,1345.9616611398542,0.5060677456154079
wiki-rainbow-first-paragraph,859,encyclopedia,commonmark,fresh,v1,no,yes,1955.9991082945153,1942.4414305124224,1959.3481697284892,0.3468652298249776
wiki-rainbow-first-paragraph,859,encyclopedia,commonmark,fresh,md4c,no,yes,3628.411820652174,3627.652994616632,3636.221066497093,0.18698761710959255
