case,bytes,category,profile,mode,engine,strict_all_six,strict_configurable_five,ns,round_min_ns,round_max_ns,speed_relative_to_v2
typescript-handbook-the-handbook,5337,technical-docs,gfm,fresh,pulldown-cmark,no,yes,7792.483501552795,7770.953386794533,7822.4609375,0.4129537045108508
typescript-handbook-the-handbook,5337,technical-docs,gfm,fresh,bun,no,yes,22109.020833333336,21983.152960526313,22171.66913377193,0.1455485050000177
typescript-handbook-compiler-options,54026,reference,gfm,fresh,v2,no,yes,19548.52294921875,19542.216064453125,19917.100694444445,1.0
typescript-handbook-compiler-options,54026,reference,gfm,fresh,ox-content,no,yes,23157.44357638889,23155.828125,23499.62615740741,0.8441572095267993
typescript-handbook-compiler-options,54026,reference,gfm,fresh,v1,no,yes,55601.817255434784,55318.07676630435,56292.996603260865,0.3515806481542289
typescript-handbook-compiler-options,54026,reference,gfm,fresh,md4c,no,yes,99337.99158653847,98809.39543269231,101082.73197115384,0.1967879824929722
typescript-handbook-compiler-options,54026,reference,gfm,fresh,pulldown-cmark,no,yes,43391.92726293103,43329.15786637931,44538.456896551725,0.4505105945344519
typescript-handbook-compiler-options,54026,reference,gfm,fresh,bun,no,yes,131271.6796875,130916.275,132787.7609375,0.1489165294125524
wiki-rainbow-first-paragraph,859,encyclopedia,commonmark,fresh,v2,no,yes,683.0606189981938,682.8095773463779,686.5851009060955,1.0
wiki-rainbow-first-paragraph,859,encyclopedia,commonmark,fresh,ox-content,no,yes,1336.9256444714395,1329.5269122749808,1337.3117079404135,0.5109189294280053
wiki-rainbow-first-paragraph,859,encyclopedia,commonmark,fresh,v1,no,yes,1973.8356723217266,1962.2521007036717,1987.7250378135489,0.3460574902847626
wiki-rainbow-first-paragraph,859,encyclopedia,commonmark,fresh,md4c,no,yes,3590.3136842384233,3563.8595975783473,3593.5296358077676,0.1902509582928224
wiki-rainbow-first-paragraph,859,encyclopedia,commonmark,fresh,pulldown-cmark,no,yes,2386.2054762985563,2362.7306447172487,2393.067033096342,0.2862538979911095
wiki-rainbow-first-paragraph,859,encyclopedia,commonmark,fresh,bun,no,yes,4419.176305958543,4386.985442353699,4427.7645316714115,0.15456740616508044
wiki-rainbow-article-body,48422,encyclopedia,commonmark,fresh,v2,no,no,24148.01201923077,24034.096437318578,24250.61358173077,1.0
wiki-rainbow-article-body,48422,encyclopedia,commonmark,fresh,ox-content,no,no,41929.90067204301,41655.8858030914,42294.7265625,0.5759138856088821
wiki-rainbow-article-body,48422,encyclopedia,commonmark,fresh,v1,no,no,63860.12421875,63787.3703125,64574.73984375,0.37813913321735537
wiki-rainbow-article-body,48422,encyclopedia,commonmark,fresh,md4c,no,no,110316.94921875,110145.5078125,110472.546875,0.2188966626637501
wiki-rainbow-article-body,48422,encyclopedia,commonmark,fresh,pulldown-cmark,no,no,92291.34040178571,92137.74107142858,92803.19977678571,0.2616498136672803
wiki-rainbow-article-body,48422,encyclopedia,commonmark,fresh,bun,no,no,247815.6458333333,246814.7786458333,251152.475,0.0974434521195298
wiki-tea-first-paragraph,1126,encyclopedia,commonmark,fresh,v2,no,yes,1200.7334399948834,1200.1409698896355,1204.945161970135,1.0
wiki-tea-first-paragraph,1126,encyclopedia,commonmark,fresh,ox-content,no,yes,2488.036624005964,2487.940223110534,2501.2839062606254,0.4826027994964134
wiki-tea-first-paragraph,1126,encyclopedia,commonmark,fresh,v1,no,yes,5472.434566048035,5459.018704907918,5496.370363868957,0.2194148555826412
wiki-tea-first-paragraph,1126,encyclopedia,commonmark,fresh,md4c,no,yes,6083.424908980583,6075.972845873786,6088.3046875,0.197377868217345
wiki-tea-first-paragraph,1126,encyclopedia,commonmark,fresh,pulldown-cmark,no,yes,4116.45939555921,4109.816905737705,4129.608721121797,0.2916908256863219
