case,profile,category,mode,baseline_ns_per_document,candidate_ns_per_document,baseline_over_candidate_median,baseline_over_candidate_min,baseline_over_candidate_max,pairs,round_medians
mixed--deflists--typescript-handbook-compiler-options,/private/tmp/ferromark-v2-feature-final-confirm.feature-scan-replay/configs/runtime-32091b4ab7e57b3d2d7c6a1c30555da0833951bc37fd6b40279af705ee9e38c4.json,mixed-docs-definition-lists,parse,24993.345238095237,25404.2127016129,0.9842802756508265,0.9769538221045365,0.9916332518664911,9,"[0.9867333872360273, 0.9842802756508265, 0.9820108362722813]"
mixed--deflists--typescript-handbook-compiler-options,/private/tmp/ferromark-v2-feature-final-confirm.feature-scan-replay/configs/runtime-32091b4ab7e57b3d2d7c6a1c30555da0833951bc37fd6b40279af705ee9e38c4.json,mixed-docs-definition-lists,render,58536.7962962963,57507.439732142855,1.0163382373811052,1.008269224193997,1.0226641032809827,9,"[1.0143409598014745, 1.0184575228162578, 1.0173146435279985]"
mixed--control--typescript-handbook-compiler-options,/private/tmp/ferromark-v2-feature-final-confirm.feature-scan-replay/configs/runtime-92d3aa20c19f6e36ddf6454cd4eea55f84dfaec2d4e7ab1ef73254252b27b2c8.json,mixed-docs-control,fresh,26796.80879237288,26959.52316810345,0.9938918451956598,0.9793649014895887,1.0057320983425821,9,"[0.9999086773769182, 0.9931401645523713, 0.9913602973479015]"
mixed--control--typescript-handbook-compiler-options,/private/tmp/ferromark-v2-feature-final-confirm.feature-scan-replay/configs/runtime-92d3aa20c19f6e36ddf6454cd4eea55f84dfaec2d4e7ab1ef73254252b27b2c8.json,mixed-docs-control,reuse,26234.9390625,26262.543229166666,1.000191030913829,0.9863854598026496,1.085865137522171,9,"[0.9954720355285682, 1.000191030913829, 1.0053111848827416]"
mixed--control--typescript-handbook-compiler-options,/private/tmp/ferromark-v2-feature-final-confirm.feature-scan-replay/configs/runtime-92d3aa20c19f6e36ddf6454cd4eea55f84dfaec2d4e7ab1ef73254252b27b2c8.json,mixed-docs-control,parse,23853.357954545456,23955.630208333332,0.9983201034092033,0.9929199583519057,1.0045723854105622,9,"[1.00049153793147, 0.9941269855351026, 0.9999596960092221]"
mixed--control--typescript-handbook-compiler-options,/private/tmp/ferromark-v2-feature-final-confirm.feature-scan-replay/configs/runtime-92d3aa20c19f6e36ddf6454cd4eea55f84dfaec2d4e7ab1ef73254252b27b2c8.json,mixed-docs-control,render,2374.4605937025794,2329.4542660208645,1.0156799266408927,0.9999392242703342,1.0261004369419933,9,"[1.0171206072000978, 1.0188826667871136, 1.0040603748473735]"
mixed--deflists--wiki-rainbow-first-paragraph,/private/tmp/ferromark-v2-feature-final-confirm.feature-scan-replay/configs/runtime-32091b4ab7e57b3d2d7c6a1c30555da0833951bc37fd6b40279af705ee9e38c4.json,mixed-docs-definition-lists,fresh,2266.500588768116,2118.1825880758806,1.0648592350494397,1.0540774628490424,1.0748361079331854,9,"[1.0563405507964514, 1.0669590109936713, 1.0728898425873827]"
mixed--deflists--wiki-rainbow-first-paragraph,/private/tmp/ferromark-v2-feature-final-confirm.feature-scan-replay/configs/runtime-32091b4ab7e57b3d2d7c6a1c30555da0833951bc37fd6b40279af705ee9e38c4.json,mixed-docs-definition-lists,reuse,1936.0077738242574,1785.5025684931506,1.0854254459591808,1.0721671153873642,1.1273005287312738,9,"[1.0854254459591808, 1.0827109089048017, 1.0864753366557671]"
mixed--deflists--wiki-rainbow-first-paragraph,/private/tmp/ferromark-v2-feature-final-confirm.feature-scan-replay/configs/runtime-32091b4ab7e57b3d2d7c6a1c30555da0833951bc37fd6b40279af705ee9e38c4.json,mixed-docs-definition-lists,parse,1404.2904312668463,1256.1273362138263,1.1156213184670283,1.0866261690852206,1.127118603774957,9,"[1.1097672383253845, 1.1190838375982255, 1.113639983999483]"
mixed--deflists--wiki-rainbow-first-paragraph,/private/tmp/ferromark-v2-feature-final-confirm.feature-scan-replay/configs/runtime-32091b4ab7e57b3d2d7c6a1c30555da0833951bc37fd6b40279af705ee9e38c4.json,mixed-docs-definition-lists,render,515.3300671777118,514.5115656898255,1.0030141448359562,0.9927924613433164,1.0072232645305383,9,"[1.0030141448359562, 0.9988138044443943, 1.0036534205646996]"
