case,bytes,category,profile,mode,engine,strict_all_six,strict_configurable_five,ns,round_min_ns,round_max_ns,speed_relative_to_v2
comment-links,278,comments,gfm,reuse,pulldown-cmark,yes,yes,759.9049763428807,757.8305516755031,761.136559306201,0.5549159737963191
comment-links,278,comments,gfm,reuse,bun,yes,yes,1602.7084059719623,1600.2866753422477,1603.3695713141024,0.2631067562687728
comment-checklist,287,comments,gfm,reuse,v2,no,no,544.3491438417989,543.4127124896615,545.6749809231312,1.0
comment-checklist,287,comments,gfm,reuse,ox-content,no,no,518.5351544000662,516.3295003370986,521.8563266734354,1.0497825252978246
comment-checklist,287,comments,gfm,reuse,v1,no,no,681.1302223704683,681.1012705880958,681.2000920583737,0.7991851278414219
comment-checklist,287,comments,gfm,reuse,md4c,no,no,1671.5212343340586,1670.045574680655,1676.0884169497472,0.3256609205199059
comment-checklist,287,comments,gfm,reuse,pulldown-cmark,no,no,909.5922231771615,907.1186000437044,914.9561446345277,0.5984540434398326
comment-checklist,287,comments,gfm,reuse,bun,no,no,1817.3690509026817,1813.8716587392987,1821.5495333407068,0.29952592379155035
comment-quote,290,comments,gfm,reuse,v2,yes,yes,223.76378790170227,220.83639748580657,224.56091483155876,1.0
comment-quote,290,comments,gfm,reuse,ox-content,yes,yes,191.58225708785267,188.57070184601798,192.10191920198784,1.167977616001738
comment-quote,290,comments,gfm,reuse,v1,yes,yes,239.59020679300318,236.438839769094,240.5509431416318,0.9339437988591315
comment-quote,290,comments,gfm,reuse,md4c,yes,yes,1300.1199909637578,1282.5052404723108,1311.1760842505241,0.1721101048033496
comment-quote,290,comments,gfm,reuse,pulldown-cmark,yes,yes,568.4412549350945,560.9189869336026,575.6186495842674,0.39364452519768633
comment-quote,290,comments,gfm,reuse,bun,yes,yes,1436.2605922302405,1420.3839781504184,1445.6581511609083,0.15579609237501915
comment-unicode,327,comments,gfm,reuse,v2,yes,yes,382.2303131861102,378.1890255125052,382.25353690269503,1.0
comment-unicode,327,comments,gfm,reuse,ox-content,yes,yes,339.74454762728635,335.7681289297899,340.45794041145257,1.1250520894464286
comment-unicode,327,comments,gfm,reuse,v1,yes,yes,457.8799204034781,451.76316745170686,459.82317703148215,0.8347828680700687
comment-unicode,327,comments,gfm,reuse,md4c,yes,yes,1516.2386350112617,1491.4376384084644,1518.7025328346374,0.2520911315409604
comment-unicode,327,comments,gfm,reuse,pulldown-cmark,yes,yes,834.0806746912549,826.0598640560431,835.9219366275378,0.4582653990006391
comment-unicode,327,comments,gfm,reuse,bun,yes,yes,1684.8775893344623,1676.7917763054456,1688.7564911206682,0.22685939655538637
comment-inline-code,285,comments,gfm,reuse,v2,yes,yes,224.70053829003453,222.93278581408833,226.86610013037262,1.0
comment-inline-code,285,comments,gfm,reuse,ox-content,yes,yes,199.87499808995,199.7274974037386,202.08361466897037,1.1242053305181885
comment-inline-code,285,comments,gfm,reuse,v1,yes,yes,451.17408536046554,450.6640104698664,456.24415107614084,0.4980351167787264
