case,bytes,category,profile,mode,engine,strict_all_six,strict_configurable_five,ns,round_min_ns,round_max_ns,speed_relative_to_v2
wiki-tea-article-body,58814,encyclopedia,commonmark,fresh,pulldown-cmark,no,no,222612.43489583334,222015.2682291667,225342.125,0.36246026484159016
wiki-tea-article-body,58814,encyclopedia,commonmark,fresh,bun,no,no,465176.5677083334,464597.8072916667,467326.6041666666,0.17345706493102342
wiki-chess-first-paragraph,1190,encyclopedia,commonmark,fresh,v2,no,yes,2227.735026896556,2206.2645227072308,2250.909425584532,1.0
wiki-chess-first-paragraph,1190,encyclopedia,commonmark,fresh,ox-content,no,yes,3781.880050981873,3725.519252232143,3815.6711946923224,0.5890549136581366
wiki-chess-first-paragraph,1190,encyclopedia,commonmark,fresh,v1,no,yes,5447.1421875,5414.736816770694,5490.819490131578,0.4089731734942996
wiki-chess-first-paragraph,1190,encyclopedia,commonmark,fresh,md4c,no,yes,7526.917614507431,7486.878742514969,7617.547159090909,0.29596909930338616
wiki-chess-first-paragraph,1190,encyclopedia,commonmark,fresh,pulldown-cmark,no,yes,5705.234839728622,5689.020541315303,5756.428254013761,0.3904720996555019
wiki-chess-first-paragraph,1190,encyclopedia,commonmark,fresh,bun,no,yes,10362.96513429752,10349.369963842975,10372.435304752067,0.21497081173452862
wiki-chess-article-body,113609,encyclopedia,commonmark,fresh,v2,no,no,163060.087890625,162303.662109375,164236.53125,1.0
wiki-chess-article-body,113609,encyclopedia,commonmark,fresh,ox-content,no,no,273215.6875,269741.715625,273367.465625,0.5968181746175355
wiki-chess-article-body,113609,encyclopedia,commonmark,fresh,v1,no,no,364388.328125,364109.37890625,367972.125,0.4474898763351409
wiki-chess-article-body,113609,encyclopedia,commonmark,fresh,md4c,no,no,486334.515625,486248.8802083333,490029.78125,0.3352838070336682
wiki-chess-article-body,113609,encyclopedia,commonmark,fresh,pulldown-cmark,no,no,423189.8958333333,419735.6510416666,425467.671875,0.3853118647115423
wiki-chess-article-body,113609,encyclopedia,commonmark,fresh,bun,no,no,912582.8515625,911696.203125,916236.0546875,0.17867976328005492
wiki-volcano-first-paragraph,2644,encyclopedia,commonmark,fresh,v2,no,yes,3762.5650807057054,3757.5719782282285,3832.013584407422,1.0
