case,bytes,category,profile,mode,engine,strict_all_six,strict_configurable_five,ns,round_min_ns,round_max_ns,speed_relative_to_v2
wiki-volcano-article-body,69241,encyclopedia,commonmark,fresh,md4c,no,no,212887.6953125,212461.15364583334,215527.7760416667,0.3053457946668991
wiki-volcano-article-body,69241,encyclopedia,commonmark,fresh,pulldown-cmark,no,no,196971.44642857142,196189.08035714284,200152.99330357142,0.3300192168897577
wiki-volcano-article-body,69241,encyclopedia,commonmark,fresh,bun,no,no,432102.8645833334,431497.6145833334,439489.3645833333,0.15043724036100103
comment-question,160,comments,gfm,reuse,v2,yes,yes,74.88543554796681,74.88211321454617,74.95568593703858,1.0
comment-question,160,comments,gfm,reuse,ox-content,yes,yes,76.79432745022893,76.46293964745946,76.95734617944022,0.9751428007036158
comment-question,160,comments,gfm,reuse,v1,yes,yes,103.04311233817208,102.94276204994031,103.38490463637221,0.7267388751050532
comment-question,160,comments,gfm,reuse,md4c,yes,yes,1041.2504780660706,1036.7371672139868,1046.570449790795,0.07191875262045747
comment-question,160,comments,gfm,reuse,pulldown-cmark,yes,yes,256.671225185176,256.1867670777036,257.27941498805774,0.29175625547406236
comment-question,160,comments,gfm,reuse,bun,yes,yes,760.6279404174313,755.7541237403511,761.2359333206315,0.09845212300099022
comment-links,278,comments,gfm,reuse,v2,yes,yes,317.5603584787119,316.7988393189237,318.51404183495754,1.0
comment-links,278,comments,gfm,reuse,ox-content,yes,yes,375.9490082368907,375.58503072379756,376.2700102461689,0.8446899752921087
comment-links,278,comments,gfm,reuse,v1,yes,yes,499.69425709432454,499.435710060268,500.46097208398976,0.6355093218907413
comment-links,278,comments,gfm,reuse,md4c,yes,yes,1547.078412582113,1544.1639274691358,1549.5767890334573,0.20526455278287778
comment-links,278,comments,gfm,reuse,pulldown-cmark,yes,yes,661.5919808201058,660.9486183326873,662.0854118561839,0.4799942678946408
comment-links,278,comments,gfm,reuse,bun,yes,yes,1578.7268229763747,1573.4858097484275,1581.0337191845765,0.20114965670882512
