case,bytes,category,profile,mode,engine,strict_all_six,strict_configurable_five,ns,round_min_ns,round_max_ns,speed_relative_to_v2
rust-book-ch00-00-introduction,10839,technical-docs,gfm,fresh,bun,no,yes,60789.404017857145,60323.90922619047,60906.28125,0.20238739108529277
vue-docs-ways-of-using-vue,5883,technical-docs,gfm,fresh,v2,no,yes,4171.636368953355,4153.956663666641,4172.645416666666,1.0
vue-docs-ways-of-using-vue,5883,technical-docs,gfm,fresh,ox-content,no,yes,6291.156328517588,6268.805322314698,6318.119318181818,0.6630953279675272
vue-docs-ways-of-using-vue,5883,technical-docs,gfm,fresh,v1,no,yes,7208.923116611853,7202.387931034483,7243.865968208092,0.5786767734199385
vue-docs-ways-of-using-vue,5883,technical-docs,gfm,fresh,md4c,no,yes,12557.688750000001,12538.49609375,12641.02619949495,0.3321977835255197
vue-docs-ways-of-using-vue,5883,technical-docs,gfm,fresh,pulldown-cmark,no,yes,11304.376548423425,11297.608108108107,11348.207642301393,0.36902843346413083
vue-docs-ways-of-using-vue,5883,technical-docs,gfm,fresh,bun,no,yes,32556.339743589742,32435.680689102563,32623.18028846154,0.1281359145963188
vue-docs-slots,24211,technical-docs,gfm,fresh,v2,no,yes,19466.696634615386,19423.126923076925,19619.527099609375,1.0
vue-docs-slots,24211,technical-docs,gfm,fresh,ox-content,no,yes,35313.89279513889,35083.36935763889,35552.19184027778,0.5512475429300465
vue-docs-slots,24211,technical-docs,gfm,fresh,v1,no,yes,67590.39226973684,67062.80921052632,68475.0896381579,0.28800981886491395
vue-docs-slots,24211,technical-docs,gfm,fresh,md4c,no,yes,81680.2568359375,80886.7998046875,82034.6279296875,0.238328053665601
vue-docs-slots,24211,technical-docs,gfm,fresh,pulldown-cmark,no,yes,62682.31491815476,61910.34226190476,62930.63125,0.31056122703881217
vue-docs-slots,24211,technical-docs,gfm,fresh,bun,no,yes,145861.03819444444,144932.65451388888,146511.28472222222,0.13346056545041673
vite-docs-philosophy,3575,technical-docs,gfm,fresh,v2,no,yes,2502.3958125,2492.5644279284375,2529.721514652646,1.0
vite-docs-philosophy,3575,technical-docs,gfm,fresh,ox-content,no,yes,3890.517064419226,3856.900488930437,3913.7115378629187,0.6432039163600369
vite-docs-philosophy,3575,technical-docs,gfm,fresh,v1,no,yes,4553.671624464756,4516.9317463898915,4555.537386363636,0.5495336552279688
vite-docs-philosophy,3575,technical-docs,gfm,fresh,md4c,no,yes,8201.150531045752,8137.796672077922,8249.310444078947,0.3051274090174409
vite-docs-philosophy,3575,technical-docs,gfm,fresh,pulldown-cmark,no,yes,7294.54714752907,7258.764541184972,7321.1196089181285,0.3430501937803847
vite-docs-philosophy,3575,technical-docs,gfm,fresh,bun,no,yes,19385.33653846154,19159.584043560608,19387.950961538463,0.12908704512480934
vite-docs-api-plugin,31890,reference,gfm,fresh,v2,no,yes,55441.60394021739,53852.348958333336,56000.99048913043,1.0
vite-docs-api-plugin,31890,reference,gfm,fresh,ox-content,no,yes,73358.93826593137,71810.40190972222,74282.12959558822,0.7557579928329611
vite-docs-api-plugin,31890,reference,gfm,fresh,v1,no,yes,81456.2587890625,80212.8486328125,82008.6259765625,0.6806303746872031
vite-docs-api-plugin,31890,reference,gfm,fresh,md4c,no,yes,114960.99715909091,113990.20880681818,116716.61789772726,0.4822644662997616
vite-docs-api-plugin,31890,reference,gfm,fresh,pulldown-cmark,no,yes,92394.99665178571,91983.72433035713,93285.90178571429,0.6000498506338316
vite-docs-api-plugin,31890,reference,gfm,fresh,bun,no,yes,191407.08482142858,190509.02232142858,192159.8794642857,0.2896528307295475
typescript-handbook-the-handbook,5337,technical-docs,gfm,fresh,v2,no,yes,4057.1778576010684,4029.2006129421225,4070.480438179491,1.0
typescript-handbook-the-handbook,5337,technical-docs,gfm,fresh,ox-content,no,yes,5646.231581659431,5621.78279147982,5663.682161729037,0.7185638419047384
typescript-handbook-the-handbook,5337,technical-docs,gfm,fresh,v1,no,yes,5766.44346713419,5723.342965182648,5802.550491898148,0.7035840862266195
typescript-handbook-the-handbook,5337,technical-docs,gfm,fresh,md4c,no,yes,10519.493040966387,10478.542708333334,10583.541228991597,0.3856818804671551
typescript-handbook-the-handbook,5337,technical-docs,gfm,fresh,pulldown-cmark,no,yes,9316.62337962963,9285.349074074074,9478.385004842201,0.4354772853083127
typescript-handbook-the-handbook,5337,technical-docs,gfm,fresh,bun,no,yes,27317.72214673913,27289.685122282608,27807.293040458935,0.14851816106070787
typescript-handbook-compiler-options,54026,reference,gfm,fresh,v2,no,yes,21494.211791350088,21451.469809322036,21528.269423947982,1.0
typescript-handbook-compiler-options,54026,reference,gfm,fresh,ox-content,no,yes,24888.109987745098,24801.521446078434,24895.29718137255,0.8636337512946477
typescript-handbook-compiler-options,54026,reference,gfm,fresh,v1,no,yes,64044.2703125,63910.38359375,64585.67734375,0.33561490647751047
typescript-handbook-compiler-options,54026,reference,gfm,fresh,md4c,no,yes,98490.18389423078,98415.41586538462,98712.03966346153,0.21823709674898015
typescript-handbook-compiler-options,54026,reference,gfm,fresh,pulldown-cmark,no,yes,50991.536875000005,50729.974375,51015.963124999995,0.4215250825649896
typescript-handbook-compiler-options,54026,reference,gfm,fresh,bun,no,yes,143886.86458333334,143300.34722222222,144990.37847222222,0.14938272408390363
wiki-rainbow-first-paragraph,859,encyclopedia,commonmark,fresh,v2,no,yes,863.6402267528597,859.549002869122,888.071699662642,1.0
wiki-rainbow-first-paragraph,859,encyclopedia,commonmark,fresh,ox-content,no,yes,1586.869284615397,1581.567989303986,1643.172783303025,0.5442415674219674
wiki-rainbow-first-paragraph,859,encyclopedia,commonmark,fresh,v1,no,yes,2115.7651838118654,2111.1774602022188,2187.663445364885,0.40819285304472375
wiki-rainbow-first-paragraph,859,encyclopedia,commonmark,fresh,md4c,no,yes,3630.8899235338727,3606.170479106628,3781.708270392749,0.2378591047762461
wiki-rainbow-first-paragraph,859,encyclopedia,commonmark,fresh,pulldown-cmark,no,yes,2737.7485323295987,2736.295967910022,2816.3673102350945,0.315456374664905
wiki-rainbow-first-paragraph,859,encyclopedia,commonmark,fresh,bun,no,yes,5271.757403633922,5247.295205699958,5513.709322952895,0.16382397000240112
wiki-rainbow-article-body,48422,encyclopedia,commonmark,fresh,v2,no,no,30993.96608231707,30666.936737804877,31806.230886491558,1.0
wiki-rainbow-article-body,48422,encyclopedia,commonmark,fresh,ox-content,no,no,51086.718125,50483.646250000005,52110.67708333333,0.6066932310366937
wiki-rainbow-article-body,48422,encyclopedia,commonmark,fresh,v1,no,no,76583.83088235295,76401.46231617648,78557.6671070772,0.4047063946165031
wiki-rainbow-article-body,48422,encyclopedia,commonmark,fresh,md4c,no,no,112536.34895833334,111988.60677083334,116634.765625,0.27541293430261016
wiki-rainbow-article-body,48422,encyclopedia,commonmark,fresh,pulldown-cmark,no,no,102812.5,102711.58774038462,104400.97986778847,0.301461068277856
wiki-rainbow-article-body,48422,encyclopedia,commonmark,fresh,bun,no,no,291395.44375,289004.30000000005,291939.971875,0.10636393515098354
wiki-tea-first-paragraph,1126,encyclopedia,commonmark,fresh,v2,no,yes,1502.1893254124138,1499.2444966182743,1510.1210956848804,1.0
wiki-tea-first-paragraph,1126,encyclopedia,commonmark,fresh,ox-content,no,yes,2914.5031694876116,2911.8272695085925,2920.5291297621316,0.5154186624804764
wiki-tea-first-paragraph,1126,encyclopedia,commonmark,fresh,v1,no,yes,5305.661281779661,5298.79780190678,5383.96915582914,0.28312951875973114
wiki-tea-first-paragraph,1126,encyclopedia,commonmark,fresh,md4c,no,yes,6058.823294082125,6054.611941425121,6155.511318409828,0.24793417013492655
wiki-tea-first-paragraph,1126,encyclopedia,commonmark,fresh,pulldown-cmark,no,yes,4732.665465533876,4715.07383693609,4743.188742897727,0.3174087279889657
wiki-tea-first-paragraph,1126,encyclopedia,commonmark,fresh,bun,no,yes,8100.0,8098.916229838709,8116.23182996439,0.18545547227313752
wiki-tea-article-body,58814,encyclopedia,commonmark,fresh,v2,no,no,54658.68410326087,53365.64127604167,55498.75407608696,1.0
wiki-tea-article-body,58814,encyclopedia,commonmark,fresh,ox-content,no,no,94221.95758928571,93492.09375,96336.48798076922,0.5801055879301354
wiki-tea-article-body,58814,encyclopedia,commonmark,fresh,v1,no,no,161079.18359375,160145.01953125,167251.873046875,0.33932804279113365
wiki-tea-article-body,58814,encyclopedia,commonmark,fresh,md4c,no,no,181373.69642857142,180820.6830357143,187049.38839285716,0.3013594869572863
wiki-tea-article-body,58814,encyclopedia,commonmark,fresh,pulldown-cmark,no,no,169314.369140625,167826.822265625,173793.701171875,0.3228236586220499
wiki-tea-article-body,58814,encyclopedia,commonmark,fresh,bun,no,no,385551.91796875,384298.1796875,397181.96875,0.1417673769883596
wiki-chess-first-paragraph,1190,encyclopedia,commonmark,fresh,v2,no,yes,1201.4445395052835,1192.8394113788167,1229.6947534499577,1.0
wiki-chess-first-paragraph,1190,encyclopedia,commonmark,fresh,ox-content,no,yes,2276.8220326844357,2264.7672594375704,2362.576431915463,0.5276848705160971
wiki-chess-first-paragraph,1190,encyclopedia,commonmark,fresh,v1,no,yes,3630.975341759846,3592.9368357715393,3735.653355242408,0.3308875512558486
wiki-chess-first-paragraph,1190,encyclopedia,commonmark,fresh,md4c,no,yes,5095.853976117886,5049.017074092742,5202.902513939315,0.23576902814247547
wiki-chess-first-paragraph,1190,encyclopedia,commonmark,fresh,pulldown-cmark,no,yes,4047.235335923635,4005.349633695062,4187.3528921056295,0.2968556161884511
wiki-chess-first-paragraph,1190,encyclopedia,commonmark,fresh,bun,no,yes,7424.294286242604,7400.317400147929,7679.485650975423,0.16182609325327918
wiki-chess-article-body,113609,encyclopedia,commonmark,fresh,v2,no,no,110362.90104166666,109723.79557291666,111283.74609375,1.0
wiki-chess-article-body,113609,encyclopedia,commonmark,fresh,ox-content,no,no,185723.02901785716,183938.1517857143,187224.1450892857,0.5942337987124652
wiki-chess-article-body,113609,encyclopedia,commonmark,fresh,v1,no,no,268740.365625,266233.33125,269160.678125,0.41066737698670447
wiki-chess-article-body,113609,encyclopedia,commonmark,fresh,md4c,no,no,345670.57421875,342370.1171875,347550.12890625,0.3192719001063305
wiki-chess-article-body,113609,encyclopedia,commonmark,fresh,pulldown-cmark,no,no,316721.35546875,313727.2109375,319693.84765625,0.3484542457780554
wiki-chess-article-body,113609,encyclopedia,commonmark,fresh,bun,no,no,740878.9140625,739933.2734375,745263.671875,0.1489621299066375
wiki-volcano-first-paragraph,2644,encyclopedia,commonmark,fresh,v2,no,yes,2065.0543149343343,2061.3995572487643,2077.0306045540638,1.0
wiki-volcano-first-paragraph,2644,encyclopedia,commonmark,fresh,ox-content,no,yes,4170.347239583333,4168.028681824474,4176.126302083333,0.4951756283826038
wiki-volcano-first-paragraph,2644,encyclopedia,commonmark,fresh,v1,no,yes,8962.727790178571,8939.31681943389,8971.191294642857,0.2304046673376868
wiki-volcano-first-paragraph,2644,encyclopedia,commonmark,fresh,md4c,no,yes,9170.031135948906,9159.139370437955,9182.572080291971,0.22519599817265445
wiki-volcano-first-paragraph,2644,encyclopedia,commonmark,fresh,pulldown-cmark,no,yes,7602.775034645232,7561.115587349397,7678.364176487094,0.2716184952894237
wiki-volcano-first-paragraph,2644,encyclopedia,commonmark,fresh,bun,no,yes,15676.4244140625,15670.2228515625,15714.4287109375,0.13172993154496904
