case,profile,mode,baseline_ns_per_document,candidate_ns_per_document,baseline_over_candidate_median,baseline_over_candidate_min,baseline_over_candidate_max,pairs,round_medians
comment-reproduction,gfm,fresh,609.1973196881091,598.6669899425287,1.0139119357201887,0.8785894246702493,1.0215201337579585,9,"[1.0139119357201887, 1.0170154027067757, 1.0124076818210186]"
comment-reproduction,gfm,reuse,280.5622587522442,276.9392554935318,1.0105135241281051,1.0065339617895828,1.0216645776716784,9,"[1.0105135241281051, 1.0071645516730314, 1.0175475266701723]"
comment-reproduction,gfm,parse,183.57279429041353,181.97156675788983,1.0107424949907289,1.0078522519725615,1.0218856328013344,9,"[1.0096656455880861, 1.0087993281645704, 1.0159972080648245]"
comment-reproduction,gfm,render,97.06352497204621,95.56789946483181,1.009047680594958,1.0016424032297433,1.033660856366837,9,"[1.0053665088952564, 1.0139164550918507, 1.0214337294234808]"
comment-table,gfm,fresh,1426.7079151459855,1422.2256881255687,1.002291361431738,0.9919739394287557,1.0258216468947894,9,"[1.0188008702693774, 0.9949179076648136, 1.0016763803539221]"
comment-table,gfm,reuse,1101.6377510570824,1100.363116197183,1.0025822869505956,0.9917217676262423,1.0078642372049773,9,"[1.001549384899506, 1.0049662777856219, 1.0000849554325881]"
comment-table,gfm,parse,910.7420418123543,904.3970811631945,1.0061800072725453,0.9991608278613235,1.0121516087870277,9,"[1.00152389922996, 1.0073252714224763, 1.0061800072725453]"
comment-table,gfm,render,188.34503450458052,193.0857840108736,0.9771174873846309,0.9590458055363792,0.9851778200567204,9,"[0.9771174873846309, 0.9624587104677282, 0.979603222704985]"
comment-review-long,gfm,fresh,1157.4681712962963,1122.8813083692528,1.0291594831229056,0.9951487084218276,1.0388692802944421,9,"[1.0306098689626488, 1.0299497868977354, 1.0014188960862094]"
comment-review-long,gfm,reuse,811.2269719771666,798.1498180541369,1.0171513182695786,1.0054104137075441,1.0231525631407268,9,"[1.0144296104309194, 1.0223491498298343, 1.0171513182695786]"
comment-review-long,gfm,parse,641.109400635767,626.6367406776263,1.0210778368261229,1.012331392689442,1.0285593809034534,9,"[1.0236555135418743, 1.0197950620182819, 1.0196367955524401]"
comment-review-long,gfm,render,163.60593131609255,163.62210732984292,0.9989681208046096,0.9911773045926084,1.007151360696829,9,"[0.9989681208046096, 0.9985478516640716, 1.0070354417054925]"
comment-incident,gfm,fresh,1808.6555266203704,1806.475794797688,1.0054242811516383,0.9851964384201176,1.0124898281332917,9,"[1.0074836827613338, 0.9986270085972384, 1.0054242811516383]"
comment-incident,gfm,reuse,1445.8882400555042,1436.488712086397,1.0068773007564005,1.005231975591092,1.0098909339873374,9,"[1.0054214021029113, 1.0068773007564005, 1.0073463300812093]"
comment-incident,gfm,parse,1043.721503671562,1040.5024342543275,1.0011686666207895,0.9853431549519335,1.1652375965532218,9,"[0.9984661729883182, 1.0030937644269342, 0.9979195399572688]"
comment-incident,gfm,render,367.13059504229324,363.1859313269812,1.0121987244731554,1.0063710780757023,1.0205220770851156,9,"[1.0114496599807048, 1.0091122308252862, 1.0162600002410678]"
guard-angle-link,commonmark,fresh,545.686125174581,522.1858816404945,1.0392941271164342,1.0295582391442963,1.051458461064543,9,"[1.0392384378879096, 1.0446508241415833, 1.0371190895178866]"
guard-angle-link,commonmark,reuse,211.89348979522646,201.66244434765775,1.052359953241562,1.04059374633138,1.0660750050364023,9,"[1.052359953241562, 1.0550530698665566, 1.0501821427185651]"
guard-angle-link,commonmark,parse,173.55846662223703,164.15633535560457,1.0610357027847128,1.0545355571789974,1.0697194852804324,9,"[1.061042619369519, 1.057275470034495, 1.0683708292612044]"
guard-angle-link,commonmark,render,37.01381798692377,36.37645722749919,1.016022686990429,1.0054808325876867,1.017558623814968,9,"[1.016022686990429, 1.0168500499116018, 1.0115759775177744]"
legacy-contributing,gfm,fresh,13023.773958333333,12843.41931352459,1.0141640920946315,0.9881172381258504,1.0248082870337218,9,"[1.0141640920946315, 1.0159889904996229, 1.0085594170638665]"
legacy-contributing,gfm,reuse,12467.46875,12243.743896484375,1.016611179642162,1.0080667486861852,1.028930943223649,9,"[1.0096793371053447, 1.016611179642162, 1.0169491444955487]"
legacy-contributing,gfm,parse,8905.08114346591,8764.722939944135,1.0210574160832218,1.0119784579455606,1.2089806772308276,9,"[1.0236885040653392, 1.0149837713559897, 1.0210574160832218]"
legacy-contributing,gfm,render,3471.1636640798224,3442.894754955947,1.0082868049401805,0.9970336313470116,1.0111175977145814,9,"[1.0080045288872974, 1.0067575443186492, 1.0096619276956291]"
legacy-node-ferromark-readme,gfm,fresh,12874.818391393443,12580.65625,1.0261270568198302,1.0122454849186662,1.0371846541429668,9,"[1.0193708956611498, 1.0292198781159696, 1.0275929482370378]"
legacy-node-ferromark-readme,gfm,reuse,12381.16190944882,12040.915384615384,1.0249288165219077,1.018522079399102,1.029921300914269,9,"[1.019871478263565, 1.0294819679229883, 1.0249288165219077]"
legacy-node-ferromark-readme,gfm,parse,7973.469225888325,7680.306678921569,1.0401252036450048,1.0300285621193137,1.0500203734451399,9,"[1.0402437787504664, 1.031589332641283, 1.0417879291212269]"
legacy-node-ferromark-readme,gfm,render,4279.015795765027,4269.438780737705,1.0057893521267793,0.9978978382572968,1.010592478671405,9,"[1.0064660842633, 1.0013939822672608, 1.0069035363878465]"
legacy-docs-migration-0-2,gfm,fresh,3161.5267045454543,3124.799900199601,1.0084729791977016,0.819847774469669,1.0172155302926371,9,"[1.0135936985469207, 0.9344127271120959, 1.0084729791977016]"
legacy-docs-migration-0-2,gfm,reuse,2781.81300044484,2783.2401579181496,1.0027180810194183,0.9938107531743339,1.0147810029402082,9,"[1.008223868601644, 1.0027180810194183, 0.9996236728067437]"
legacy-docs-migration-0-2,gfm,parse,1476.1653682719548,1458.0806902985075,1.0121374698032788,0.9995279784329604,1.0273327604913833,9,"[1.000672727810789, 1.0141144762905954, 1.01619664803793]"
legacy-docs-migration-0-2,gfm,render,1262.7400292810985,1256.3837670819935,1.0050934967934457,0.9891990986562179,1.01397824148093,9,"[1.0018124649031084, 1.0055353529347906, 1.0050934967934457]"
legacy-docs-migration-0-3,gfm,fresh,3799.754171723301,3758.5135967548076,1.0093651360961278,0.9955201458971584,1.0209727329091716,9,"[1.017650251620663, 1.0055580234424843, 1.013377406977165]"
legacy-docs-migration-0-3,gfm,reuse,3434.4665521978022,3371.8851023706898,1.0189431237799693,1.0130581588773027,1.0385054522804988,9,"[1.0135671759525788, 1.0198370895239792, 1.0189431237799693]"
legacy-docs-migration-0-3,gfm,parse,1996.940174010217,1953.5612109375,1.0222050698129392,1.0152783524592006,1.031786862361589,9,"[1.0228249521812163, 1.0199281445438697, 1.0208228505968637]"
legacy-docs-migration-0-3,gfm,render,1397.350675826631,1391.6859138468387,1.0026755835772128,0.991588984653754,1.0087617706694962,9,"[1.0026755835772128, 0.9940695599004378, 1.002824585603821]"
legacy-docs-migration-0-4,gfm,fresh,9159.54696637427,9084.673049132947,1.0082417844688938,0.9971437073342826,1.1102731414850713,9,"[1.0082417844688938, 0.9981839015968436, 1.0879189618831389]"
legacy-docs-migration-0-4,gfm,reuse,8450.901013513514,8431.689684139785,1.001066046736246,0.9794089188440431,1.0105268044452236,9,"[1.0029066837023697, 1.008708932896054, 0.9996370248264149]"
legacy-docs-migration-0-4,gfm,parse,5171.763201320132,5190.6905008278145,1.001951456359177,0.9920578889658468,1.0137953645515794,9,"[1.001951456359177, 1.01041806065149, 0.9982821754554889]"
legacy-docs-migration-0-4,gfm,render,3195.895641615542,3180.0288998983738,1.004223714876168,0.9954488547121038,1.0180488770029745,9,"[1.00384017202642, 1.0105165490100645, 1.0060556488401782]"
legacy-docs-migration-0-8,gfm,fresh,3726.4322916666665,3692.8587853773583,1.0132341002815906,0.9521083241924221,1.018399898235298,9,"[1.0132341002815906, 1.0133532521120634, 1.0119322714976076]"
legacy-docs-migration-0-8,gfm,reuse,3371.652141702586,3345.2857905982905,1.009070478123583,1.001254354007686,1.0196129342609936,9,"[1.0039584860984878, 1.009070478123583, 1.0116229233199647]"
legacy-docs-migration-0-8,gfm,parse,1865.4052804295943,1844.4609375,1.0101218202824582,1.0041642490743967,1.035015264583598,9,"[1.014324498466541, 1.0043240387051608, 1.0101218202824582]"
legacy-docs-migration-0-8,gfm,render,1465.8624530956847,1452.6300824814127,1.0087208067171944,0.9985282617466825,1.0139755553326002,9,"[1.008524610606147, 1.0106691572064892, 1.0083285810773277]"
legacy-docs-releasing,gfm,fresh,6256.229125,6243.116160358566,1.0013895343366588,0.9923816667021117,1.0133767930882913,9,"[1.0013895343366588, 0.9999016729477064, 1.0088387197164201]"
legacy-docs-releasing,gfm,reuse,5754.72012867647,5781.509455719557,0.9965099275867517,0.9889780014682666,1.0058971829993657,9,"[1.002056609558962, 0.9939081250202878, 1.0040501403093602]"
legacy-docs-releasing,gfm,parse,3700.5608747044917,3698.6800384160756,1.0012428227970707,0.9946245689554216,1.009296824572375,9,"[0.9997088799228891, 1.0090416183101978, 1.0012428227970707]"
legacy-docs-releasing,gfm,render,2012.6387548262549,2015.8683150773195,0.9962401099965653,0.988007788762929,1.0106373609073052,9,"[0.9992571340566941, 0.9959880402801929, 0.9927939387573416]"
legacy-docs-readme-theme,gfm,fresh,3251.7514293139293,3178.454268292683,1.022694563493523,1.0190518222711613,1.0260923594829248,9,"[1.0192039741067012, 1.0233796414456449, 1.0259599885187332]"
legacy-docs-readme-theme,gfm,reuse,2839.536581215971,2788.7770164884137,1.017609404649527,1.0094024338780656,1.0235287133076818,9,"[1.0151772409748234, 1.0182133606861916, 1.0167941619150225]"
legacy-docs-readme-theme,gfm,parse,1953.7613671875,1901.903360705596,1.0283301930815822,1.0196160326518906,1.0364848324093214,9,"[1.0307100634475428, 1.033724212732456, 1.0280520310424393]"
legacy-docs-readme-theme,gfm,render,889.2629230659841,881.5845847433728,1.009888244635394,1.003087430803248,1.0171289612162029,9,"[1.0102136658233527, 1.0089475508398258, 1.009888244635394]"
legacy-docs-markdown-extensions,gfm,fresh,4903.037715517241,4796.463669478528,1.0244140488681734,1.0126641302427684,2.2691064248914645,9,"[1.394021440975367, 1.0242182462181295, 1.0244140488681734]"
legacy-docs-markdown-extensions,gfm,reuse,4522.225794797688,4432.398636685552,1.0202355691298968,1.0139225219551586,1.0271951859283561,9,"[1.013931489443022, 1.0265658339900705, 1.0202660377540649]"
legacy-docs-markdown-extensions,gfm,parse,2915.1754539106146,2859.777250914077,1.0197169872113157,1.0136029450978379,1.039761943336598,9,"[1.0193715097841383, 1.0287458711787658, 1.015702439410084]"
legacy-docs-markdown-extensions,gfm,render,1547.7851485148515,1513.243949661181,1.0207034066440002,1.0112488632935737,1.2083461351222227,9,"[1.0361288305989105, 1.0294339338966452, 1.012168160033598]"
legacy-docs-mdx,gfm,fresh,9416.195971385541,9317.02274408284,1.0075290113709097,0.9823487663939231,1.0202937623428237,9,"[1.0098315990548048, 1.0068246561093364, 1.0102638831954296]"
legacy-docs-mdx,gfm,reuse,8890.97265625,8816.318469101123,1.009306956727669,0.9914850594943445,1.0189223627766493,9,"[1.002454906140639, 1.0094672335164498, 1.0128388594941757]"
legacy-docs-mdx,gfm,parse,5953.862761406844,5904.928301886793,1.0135435234530645,0.9977649774428582,1.0209058699526534,9,"[1.0202194784910619, 1.0068010049089617, 1.004825140730866]"
legacy-docs-mdx,gfm,render,2865.4156364468863,2862.7804487179487,1.0007637577440713,0.9579777154099975,1.0533933646855118,9,"[1.0007637577440713, 0.9971918711307449, 1.0032051403031321]"
legacy-docs-readme,gfm,fresh,5545.609929078014,5448.0482360627175,1.015187633564093,1.006248056193241,1.0228414979740914,9,"[1.015187633564093, 1.0200309434765964, 1.0073818754793344]"
legacy-docs-readme,gfm,reuse,5187.405111754967,5119.859783496732,1.0129907019180162,0.9919286482058227,1.0218064753104033,9,"[1.0155611301890985, 1.0104356227340427, 1.0092286191491813]"
legacy-docs-readme,gfm,parse,3978.898298346056,3913.8834375,1.012369851028016,1.0041853933631668,1.0299880349256185,9,"[1.0109013770603, 1.013528539914107, 1.012369851028016]"
legacy-docs-readme,gfm,render,1182.4728867246597,1180.1910168051359,1.0042180377963776,0.9889116580042991,1.0109182741202012,9,"[1.0062456153691932, 0.99420356019869, 1.0107535634295701]"
legacy-docs-adr-readme-theme-composition,gfm,fresh,2156.285948275862,2136.9980362021856,1.003749191846625,0.9901576715493495,1.028697192578119,9,"[1.003749191846625, 0.999841021896387, 1.005891963494348]"
legacy-docs-adr-readme-theme-composition,gfm,reuse,1773.4227253401361,1751.885965526906,1.0073478978723178,1.0024710635963607,1.0208595357639065,9,"[1.0178578115899417, 1.0073478978723178, 1.0042752874939778]"
legacy-docs-adr-readme-theme-composition,gfm,parse,1091.7732410963688,1085.2692708333334,1.0038594779405046,0.984675024715213,1.0128920868739744,9,"[1.0060432490444073, 1.0064240552044545, 0.9958186814402659]"
legacy-docs-adr-readme-theme-composition,gfm,render,663.2572686757215,662.4629080118694,1.002236964820322,0.9967795705367952,1.012030909500598,9,"[0.9999983401452374, 1.0037274007973505, 1.002236964820322]"
rust-book-ch03-04-comments,gfm,fresh,1160.9243592124815,1105.6740850424328,1.0474406965841419,1.0412285890547612,1.0534509628461601,9,"[1.0492047415101753, 1.0442036283270923, 1.0484340486733263]"
rust-book-ch03-04-comments,gfm,reuse,788.1983736762481,742.6887773288973,1.0663723671697758,1.0448797239807865,1.0933810180653298,9,"[1.0570820974543764, 1.0569799503502784, 1.0761855197130052]"
rust-book-ch03-04-comments,gfm,parse,591.6822463082166,547.4336908931699,1.084654485139668,1.0743429343386197,1.0999452019012472,9,"[1.084654485139668, 1.0776975452524593, 1.0883257788646576]"
rust-book-ch03-04-comments,gfm,render,196.16720672231986,192.82803630923001,1.0101897648018787,1.0019827244963513,1.0228168713610302,9,"[1.0031502798275536, 1.0075617978817024, 1.0186174347113361]"
rust-book-appendix-02-operators,gfm,fresh,56272.181919642855,57006.69642857143,0.9892818773231947,0.9770235177726558,1.041068039228514,9,"[0.9892818773231947, 1.003160178451089, 0.9816038188493749]"
rust-book-appendix-02-operators,gfm,reuse,55804.872767857145,56350.07366071428,0.9868365681815391,0.9790459982401346,1.0171263902559693,9,"[0.9891590371965311, 0.994210534561112, 0.980092230741046]"
rust-book-appendix-02-operators,gfm,parse,47076.976102941175,47380.36553030303,0.989965071231318,0.9813244982531553,1.010916960458678,9,"[0.9873990751087266, 0.9847751243453291, 0.9972436690168431]"
rust-book-appendix-02-operators,gfm,render,7958.187975888325,7884.330559045226,1.0085440309583653,0.9960239058902393,1.0165971806952845,9,"[1.0074930416636314, 1.011638907111959, 1.000021685533814]"
rust-book-ch00-00-introduction,gfm,fresh,15654.7265625,15611.025061881188,1.0047067127919977,0.9992245781306099,1.0178164820413227,9,"[1.0106585226471527, 1.0079212425350808, 1.003580477199591]"
rust-book-ch00-00-introduction,gfm,reuse,15186.147836538461,15048.978365384615,1.0072865606514245,0.9975476411885721,1.0197547007839816,9,"[1.0131972346599039, 1.0072865606514245, 1.0022178088888376]"
rust-book-ch00-00-introduction,gfm,parse,12405.433531746032,12277.130126953125,1.0134251109512549,0.9876799974682391,1.0272931691374747,9,"[1.014168147476327, 1.0010829610959067, 1.0205901282604861]"
rust-book-ch00-00-introduction,gfm,render,2715.460883246528,2697.6203125,1.00403903129169,0.9917845772269721,1.0195293435491821,9,"[1.00403903129169, 1.0034516982848065, 1.006951987256455]"
rust-book-ch17-00-async-await,gfm,fresh,8808.849719101123,8834.584039548023,0.9985935760895795,0.967675677133432,1.0993917942188975,9,"[0.9915243474453423, 0.9943328905245271, 1.0009569752917569]"
rust-book-ch17-00-async-await,gfm,reuse,8195.63972513089,8172.675130208333,1.0027024801431341,0.8528082044721835,1.0153636685812786,9,"[1.0027024801431341, 0.9972309714098261, 1.0062940059035241]"
rust-book-ch17-00-async-await,gfm,parse,6433.004372427984,6425.429047131148,0.9983740252046397,0.9754402198269255,1.0077992519590242,9,"[0.997312901144064, 1.005016724385457, 0.9983740252046397]"
rust-book-ch17-00-async-await,gfm,render,1652.669959038055,1658.9343484607218,0.9969026471042015,0.9904972240194787,1.0029334602941502,9,"[1.0006404025051923, 0.996680886767419, 0.9948721829616933]"
vue-docs-ways-of-using-vue,gfm,fresh,7846.920625,7590.9940837378645,1.0369811388070898,1.024048008244067,1.0484844945926066,9,"[1.0369811388070898, 1.0455748017189164, 1.0291990876371766]"
vue-docs-ways-of-using-vue,gfm,reuse,7399.764150943396,7155.096461187215,1.0318949617420548,1.0259490035552892,1.0403845337807822,9,"[1.0318949617420548, 1.0394614547442527, 1.031458372176019]"
vue-docs-ways-of-using-vue,gfm,parse,4927.455974842767,4684.197979041916,1.0519316213552967,1.0425965908085317,1.0618104581144994,9,"[1.0537221199577773, 1.056725614492001, 1.0490402856936822]"
vue-docs-ways-of-using-vue,gfm,render,2414.4362461419755,2393.7635911179173,1.0089366079258602,1.0040260122878006,1.0127991549629234,9,"[1.0089366079258602, 1.009105801614249, 1.0058389202981248]"
vue-docs-suspense,gfm,fresh,11650.762037037037,11462.439324817518,1.0111204869947037,0.9938485784592239,1.023012866875812,9,"[1.0193124928753283, 1.0111204869947037, 1.010052401899621]"
vue-docs-suspense,gfm,reuse,11030.378961267606,10931.390297202797,1.009087106256522,1.0016862598724974,1.0215363872220478,9,"[1.009087106256522, 1.0199515564417327, 1.0068858094650217]"
vue-docs-suspense,gfm,parse,6200.427827380952,6055.557191119691,1.023016672418696,1.0071083850080746,1.0379487694185359,9,"[1.0169960443844652, 1.023605040921563, 1.023016672418696]"
vue-docs-suspense,gfm,render,4678.685628742515,4681.960329341317,1.0001987228098184,0.9936948651288785,1.0056862373456306,9,"[0.9997296452867105, 1.0039835033108546, 0.9997390400251326]"
vue-docs-slots,gfm,fresh,40291.56650641026,36232.53977272727,1.1160382410268672,1.0902410397254323,1.1348590109950758,9,"[1.1219197660661402, 1.1160382410268672, 1.1157536889224167]"
vue-docs-slots,gfm,reuse,39370.57265625,35358.42013888889,1.1134709215400818,1.0916856370213046,1.1263503389617753,9,"[1.1134709215400818, 1.1127530122130285, 1.1189512552106182]"
vue-docs-slots,gfm,parse,28220.540178571428,24192.347596153846,1.1610784645110765,1.1543361846679165,1.1762101270562189,9,"[1.1611754487535295, 1.1610784645110765, 1.1600194375943118]"
vue-docs-slots,gfm,render,10785.632112068966,10734.410530821919,1.0049337058038412,0.9951133457537009,1.0205752601387827,9,"[1.0035291383527456, 1.0203174261750976, 1.0018088762819473]"
vue-docs-reactivity-in-depth,gfm,fresh,33257.37890625,31197.125,1.0623782386282705,1.0344049151643384,1.0754659650085392,9,"[1.0512804826221154, 1.0642593167468917, 1.0623782386282705]"
vue-docs-reactivity-in-depth,gfm,reuse,32518.786989795917,30645.15685096154,1.0673169331542531,1.0307796815511232,1.102493351170755,9,"[1.0361254094667633, 1.0673169331542531, 1.0760874158587275]"
vue-docs-reactivity-in-depth,gfm,parse,22826.3134057971,21049.0625,1.0925211493066618,1.077072992978348,1.1050625988477552,9,"[1.0925211493066618, 1.094601353436441, 1.090591614245199]"
vue-docs-reactivity-in-depth,gfm,render,8789.603757022473,8745.70094273743,0.9992647725444135,0.988973154133923,1.018977995031553,9,"[0.9947885597511982, 1.0017159069075738, 0.9961324884534466]"
vite-docs-philosophy,gfm,fresh,4761.520896656535,4603.638143382353,1.0377856673349501,1.027885864295274,1.0484528568035894,9,"[1.044220258759098, 1.0359567413802475, 1.0375545844217968]"
vite-docs-philosophy,gfm,reuse,4369.798969972067,4188.4260528074865,1.0453750771740906,1.0361712204215154,1.0537233986696455,9,"[1.0448005508405498, 1.0424141410262746, 1.047018900032304]"
vite-docs-philosophy,gfm,parse,2938.8535009398497,2771.4751218971633,1.065837780995986,1.0411876348673916,1.0756467658979023,9,"[1.0578453367831646, 1.0614526660157404, 1.0678552533569248]"
vite-docs-philosophy,gfm,render,1447.8322916666666,1450.9766422934076,0.9980318239914983,0.9861118351239461,1.0077754588395027,9,"[0.9980318239914983, 0.9941577352886697, 1.0003273639586954]"
vite-docs-performance,gfm,fresh,11127.04100177305,10789.410316780823,1.0298200540679419,1.023643727951412,1.0353114427684709,9,"[1.0317697312903287, 1.0302258541049187, 1.0287915789159672]"
vite-docs-performance,gfm,reuse,10691.654336734693,10367.325331125829,1.0281147961865063,1.0195285195022328,1.0397585309791262,9,"[1.0358176374933994, 1.0279517650657668, 1.0281147961865063]"
vite-docs-performance,gfm,parse,7306.451956775701,7044.458614864865,1.0371639192960482,1.0297782675503626,1.0458532171407993,9,"[1.0330845146675072, 1.0371639192960482, 1.041514018710905]"
vite-docs-performance,gfm,render,3232.1608987603304,3244.4539678423234,0.9960595977873388,0.9863623821072851,1.0006059968548058,9,"[0.9959193679582611, 0.9955367890204452, 0.9975137493579057]"
vite-docs-api-plugin,gfm,fresh,83757.88157894737,82197.134375,1.0195407733254758,0.9788847184076418,1.060965364641898,9,"[1.0195407733254758, 1.038444885472367, 1.018200758170521]"
vite-docs-api-plugin,gfm,reuse,82625.0,81289.909375,1.0194946738151083,0.9724553145857325,1.078581397892058,9,"[1.014149307054236, 1.0194946738151083, 1.0289186444218867]"
vite-docs-api-plugin,gfm,parse,60594.200721153844,58263.21412037037,1.0509749620445041,0.9990856574301017,1.0940894335330644,9,"[1.0353607243977194, 1.059650174594809, 1.0519803400831687]"
vite-docs-api-plugin,gfm,render,14621.04542824074,14503.206886574075,1.0002347783635301,0.97818990426332,1.0200970444526847,9,"[0.9946977160899347, 1.0075692870231774, 1.0002347783635301]"
vite-docs-features,gfm,fresh,82412.07565789473,82170.5078125,0.9980093909575166,0.981541545691387,1.0538444354853655,9,"[1.0046936129855744, 1.0515903760394099, 0.9946122966707938]"
vite-docs-features,gfm,reuse,82813.87171052632,82337.44572368421,0.9898674870403078,0.9718002354192895,1.2065415411689058,9,"[1.0269664235627523, 1.0198827416010152, 0.9844159745616797]"
vite-docs-features,gfm,parse,50438.76008064516,47985.08522727273,1.050783824189628,1.0334212648753838,1.0780387439180428,9,"[1.0397605908809846, 1.050783824189628, 1.0735952985599095]"
vite-docs-features,gfm,render,21367.66258445946,21429.294948630137,0.9906831593472374,0.9639153872152161,1.0586593314236634,9,"[0.9906831593472374, 0.9912445688548996, 0.9665616263699505]"
typescript-handbook-the-handbook,gfm,fresh,7249.288773148148,6868.175438596491,1.0446088591571836,1.0175742172391344,1.0680924109467123,9,"[1.0446088591571836, 1.0368128230077032, 1.0650081077905447]"
typescript-handbook-the-handbook,gfm,reuse,6459.469264403292,6267.802125,1.0333899034047405,1.02040789010676,1.048123092295048,9,"[1.0352767515473016, 1.0334246576469825, 1.0255938525406803]"
typescript-handbook-the-handbook,gfm,parse,4857.951572204969,4710.713949548192,1.0400659962216985,1.0182456564909221,1.0497291337733454,9,"[1.0400659962216985, 1.025134333618084, 1.0408970472651808]"
typescript-handbook-the-handbook,gfm,render,1509.7184480676328,1508.7098817567567,1.0002343595420906,0.994820390768795,1.0111146297430624,9,"[1.0008974090311689, 1.0002343595420906, 0.9995593847137959]"
typescript-handbook-advanced-types,gfm,fresh,65012.605,65776.09505208333,0.9919283064957526,0.9607912765275121,1.014199313457789,9,"[0.9830278489293591, 0.9693360473436865, 0.9933904976355898]"
typescript-handbook-advanced-types,gfm,reuse,64164.16625,65351.942708333336,0.9923124553010273,0.9378723474093646,1.0701539300166423,9,"[0.9949756129565192, 0.9923124553010273, 0.9764279111619669]"
typescript-handbook-advanced-types,gfm,parse,37169.785610465115,36343.23473837209,1.014360138801784,0.984988401785191,1.0514964232042079,9,"[0.9899772155090321, 1.0230949422238225, 1.014360138801784]"
typescript-handbook-advanced-types,gfm,render,19778.54707278481,19994.874208860758,0.9890107973578356,0.949767346700625,1.0012852889650785,9,"[0.9890107973578356, 0.9836351325892363, 0.9919820555438092]"
typescript-handbook-compiler-options,gfm,fresh,82112.825,81596.809375,1.0071412031023705,0.9959550301221323,1.0203568590608862,9,"[1.0071412031023705, 1.0105622876219975, 1.0044300011702458]"
typescript-handbook-compiler-options,gfm,reuse,81177.01875,80503.7109375,1.0136837118035313,0.9946543357780829,1.0255186757401904,9,"[1.0015865922404124, 1.0137983817599963, 1.0083636866507029]"
typescript-handbook-compiler-options,gfm,parse,22981.56020220588,22978.751358695652,1.0031401728416758,0.9935802245704681,1.0106907451914078,9,"[1.0031401728416758, 1.007164338249296, 1.0023327032726013]"
typescript-handbook-compiler-options,gfm,render,57284.96986607143,57013.71875,1.000245641667314,0.9859072189736331,1.0113993507849801,9,"[0.9924284087698942, 1.0055089000389352, 1.000245641667314]"
typescript-handbook-typescript-5-0,gfm,fresh,82590.04934210527,82920.3125,1.0127195608467943,0.9459792338576327,1.033478117553614,9,"[1.026207651588398, 1.0127195608467943, 0.9945435088975524]"
typescript-handbook-typescript-5-0,gfm,reuse,81826.953125,80424.8703125,1.0312560474297936,0.9427718649743653,1.1019498332412265,9,"[1.0055233920213216, 1.0341911094426193, 0.9992064762199355]"
typescript-handbook-typescript-5-0,gfm,parse,46866.34466911765,45177.30625,1.0466027117406813,0.9941661714569386,1.0698915719010662,9,"[1.0536622148465022, 1.0466027117406813, 1.0219537524342506]"
typescript-handbook-typescript-5-0,gfm,render,21772.081163194445,22608.389285714286,0.954903367151237,0.8413275128122873,1.0118447352332358,9,"[0.954903367151237, 0.933871935751321, 0.9644679643989046]"
wiki-rainbow-first-paragraph,commonmark,fresh,1889.4819377267231,1709.3308743169398,1.1056086171778423,1.0967697255196451,1.1237989676611049,9,"[1.101726963613848, 1.1122674284517395, 1.1027404085073385]"
wiki-rainbow-first-paragraph,commonmark,reuse,1542.6049790227048,1382.657078912467,1.114019555370149,1.0446619394469305,1.129179528924917,9,"[1.051060013019036, 1.1141113547059764, 1.1236718042324723]"
wiki-rainbow-first-paragraph,commonmark,parse,1161.308390601783,995.1132439528963,1.1649260318824637,1.150192001046159,1.185271417217812,9,"[1.1682304016619296, 1.161519628155476, 1.1649260318824637]"
wiki-rainbow-first-paragraph,commonmark,render,367.5215927798683,362.9848432055749,1.0118354568798762,1.0062078527437754,1.015259007783483,9,"[1.0131086558904723, 1.007394208178237, 1.0118354568798762]"
wiki-rainbow-lead,commonmark,fresh,2777.746170071048,2556.5172079248364,1.0925652463591324,1.070544921948896,1.0986812021456143,9,"[1.0925652463591324, 1.0970334315514472, 1.0732222888215175]"
wiki-rainbow-lead,commonmark,reuse,2406.8609615384617,2183.0518069134077,1.1039451760560677,1.093116835385786,1.1220552649924187,9,"[1.0983772394152005, 1.1179503028960152, 1.0955755962467286]"
wiki-rainbow-lead,commonmark,parse,1807.9028179190752,1589.2681338922764,1.1401513143196118,1.1342517836219572,1.1486828358345704,9,"[1.1418133959300563, 1.1401513143196118, 1.1379860135260456]"
wiki-rainbow-lead,commonmark,render,582.8423162998881,578.1832917129116,1.0079598056462256,0.992118819509008,1.0152225233047967,9,"[1.0079598056462256, 1.002729592104553, 1.009103160264158]"
wiki-rainbow-article-body,commonmark,fresh,51872.94153225807,48830.8916015625,1.0705598814192139,1.053158305893804,1.0953681673250595,9,"[1.089426691572885, 1.067066644003951, 1.0609684536245765]"
wiki-rainbow-article-body,commonmark,reuse,51609.5433467742,47847.854166666664,1.0804338306344232,1.0541292321480262,1.1211433091260667,9,"[1.0749648897838087, 1.0804338306344232, 1.0886017268912598]"
wiki-rainbow-article-body,commonmark,parse,37553.04389880953,33460.023271276594,1.1193858215000203,1.069147061005585,1.1419057752408377,9,"[1.115472788217138, 1.1199397920355665, 1.1193858215000203]"
wiki-rainbow-article-body,commonmark,render,12242.23828125,12424.592757936507,0.9866245868093814,0.9429379475992884,1.0110416180465622,9,"[0.9764533801897297, 0.9882022860075805, 0.9934321780920814]"
