case,bytes,category,profile,mode,engine,strict_all_six,strict_configurable_five,ns,round_min_ns,round_max_ns,speed_relative_to_v2
vue-docs-slots,24211,technical-docs,gfm,fresh,pulldown-cmark,no,yes,63340.36484375,63028.41796875,63535.57890625,0.30504409968226165
vue-docs-slots,24211,technical-docs,gfm,fresh,bun,no,yes,144975.984375,144186.34201388888,144988.57118055556,0.13327451888396735
vite-docs-philosophy,3575,technical-docs,gfm,fresh,v2,no,yes,2502.533875,2501.34375,2505.2901637024047,1.0
vite-docs-philosophy,3575,technical-docs,gfm,fresh,ox-content,no,yes,3937.3750982704405,3936.8940644654085,3960.0707707742686,0.6355843201475219
vite-docs-philosophy,3575,technical-docs,gfm,fresh,v1,no,yes,4607.417107077206,4598.170702325402,4621.112949723247,0.543153314935605
vite-docs-philosophy,3575,technical-docs,gfm,fresh,md4c,no,yes,8298.388348509932,8274.088507401317,8323.511796357616,0.3015686624800294
vite-docs-philosophy,3575,technical-docs,gfm,fresh,pulldown-cmark,no,yes,7446.533684664695,7398.299986947442,7449.028924851191,0.33606695154736077
vite-docs-philosophy,3575,technical-docs,gfm,fresh,bun,no,yes,18457.538602941175,18395.95903266198,18558.59375,0.1355832935709654
vite-docs-api-plugin,31890,reference,gfm,fresh,v2,no,yes,56045.487771739135,55646.682744565216,57532.37428977273,1.0
vite-docs-api-plugin,31890,reference,gfm,fresh,ox-content,no,yes,75122.93106617648,72958.0078125,77041.50631893383,0.7460503334510225
vite-docs-api-plugin,31890,reference,gfm,fresh,v1,no,yes,82086.3447265625,80131.8359375,83605.77766927084,0.6827626197564532
vite-docs-api-plugin,31890,reference,gfm,fresh,md4c,no,yes,116983.19034090909,116422.64346590909,117731.296875,0.4790900949821335
vite-docs-api-plugin,31890,reference,gfm,fresh,pulldown-cmark,no,yes,93033.48214285713,92969.54129464287,95416.09074519231,0.602422767382594
vite-docs-api-plugin,31890,reference,gfm,fresh,bun,no,yes,188712.61160714284,188129.64955357142,195467.72544642858,0.2969885652815468
typescript-handbook-the-handbook,5337,technical-docs,gfm,fresh,v2,no,yes,4066.7480570665066,4045.0606403003967,4083.353044958514,1.0
typescript-handbook-the-handbook,5337,technical-docs,gfm,fresh,ox-content,no,yes,5737.585435779816,5716.154751712329,5740.607654816514,0.7087908498418342
typescript-handbook-the-handbook,5337,technical-docs,gfm,fresh,v1,no,yes,5863.689168695977,5848.712737720061,5902.097301230733,0.693547686459463
typescript-handbook-the-handbook,5337,technical-docs,gfm,fresh,md4c,no,yes,10679.199578081993,10663.432068711067,10751.886351495727,0.38081019343557426
typescript-handbook-the-handbook,5337,technical-docs,gfm,fresh,pulldown-cmark,no,yes,9462.802514097744,9449.208999060149,9489.81522253788,0.4297614846138698
typescript-handbook-the-handbook,5337,technical-docs,gfm,fresh,bun,no,yes,26367.594401041664,26042.435354219815,26384.847005208336,0.15423280543582116
typescript-handbook-compiler-options,54026,reference,gfm,fresh,v2,no,yes,21609.032167774694,21249.90068855932,21742.793642241377,1.0
