case,bytes,category,profile,mode,engine,strict_all_six,strict_configurable_five,ns,round_min_ns,round_max_ns,speed_relative_to_v2
comment-review,282,comments,gfm,reuse,v2,yes,yes,138.662234799478,138.24510382054498,139.10079577330194,1.0
comment-review,282,comments,gfm,reuse,ox-content,yes,yes,130.30898054094658,130.2028739925897,130.86106261891123,1.0641034426319267
comment-review,282,comments,gfm,reuse,v1,yes,yes,194.0775417144842,193.8391045698201,194.67180351028128,0.7144682149955813
comment-review,282,comments,gfm,reuse,md4c,yes,yes,1016.0595213534443,1013.7271304859541,1020.1567980220228,0.1364705825646638
comment-review,282,comments,gfm,reuse,pulldown-cmark,yes,yes,446.130936681787,445.76647179788915,450.79974027370025,0.31081062396348
comment-review,282,comments,gfm,reuse,bun,yes,yes,1327.1787545247741,1326.4907492763548,1338.521684388093,0.1044789440207164
comment-links,278,comments,gfm,reuse,v2,yes,yes,312.467886349059,309.9069878092555,313.6779429658447,1.0
comment-links,278,comments,gfm,reuse,ox-content,yes,yes,385.47080661776033,382.2996593931168,386.30314314458195,0.8106136210177588
comment-links,278,comments,gfm,reuse,v1,yes,yes,506.79388003202143,502.7398538091278,510.1207252714427,0.6165581287787372
comment-links,278,comments,gfm,reuse,md4c,yes,yes,1357.5488977294674,1346.791979863115,1369.8208858159912,0.23017063095971638
comment-links,278,comments,gfm,reuse,pulldown-cmark,yes,yes,680.6259778065839,672.694380126813,684.8182736124986,0.4590889806410741
comment-links,278,comments,gfm,reuse,bun,yes,yes,1606.7694240514552,1589.195997458704,1612.3969676224226,0.19446964926751836
comment-checklist,287,comments,gfm,reuse,v2,no,no,513.8819402873723,512.7744603507151,514.6211956869327,1.0
comment-checklist,287,comments,gfm,reuse,ox-content,no,no,523.5525814867146,522.7483538879599,525.1113621893811,0.9815288061957771
comment-checklist,287,comments,gfm,reuse,v1,no,no,687.1703102282223,686.7149947691703,688.3225849180994,0.7478232581333475
comment-checklist,287,comments,gfm,reuse,md4c,no,no,1456.9245812879399,1455.3724590957822,1461.0858279789718,0.3527169126579594
comment-checklist,287,comments,gfm,reuse,pulldown-cmark,no,no,840.0472803657989,836.6515602823781,841.1414551109617,0.6117297827136614
comment-checklist,287,comments,gfm,reuse,bun,no,no,1833.5617236206108,1827.265306590686,1834.3042885563248,0.28026432580226657
comment-quote,290,comments,gfm,reuse,v2,yes,yes,204.306001286975,204.22698645915645,204.67575400997615,1.0
comment-quote,290,comments,gfm,reuse,ox-content,yes,yes,190.35264077097762,189.50046170142713,190.37178788270964,1.073302689468781
comment-quote,290,comments,gfm,reuse,v1,yes,yes,240.33537129030998,237.53387008180118,241.10932369193506,0.8500871103163015
comment-quote,290,comments,gfm,reuse,md4c,yes,yes,1087.7212641465383,1075.6128155190822,1088.3255109784502,0.18782937138521438
comment-quote,290,comments,gfm,reuse,pulldown-cmark,yes,yes,499.00584114840944,496.6315783668382,499.4715288023176,0.40942607168041606
comment-quote,290,comments,gfm,reuse,bun,yes,yes,1455.532163681764,1446.3851429531953,1458.763496501107,0.14036515742131292
comment-unicode,327,comments,gfm,reuse,v2,yes,yes,361.542004048583,361.39296537254324,362.9164617912778,1.0
comment-unicode,327,comments,gfm,reuse,ox-content,yes,yes,338.88584056273885,336.95020292211035,340.34178942814003,1.0668548542725254
comment-unicode,327,comments,gfm,reuse,v1,yes,yes,457.4086130566714,454.7854840141748,458.8768674331272,0.7904136339553124
comment-unicode,327,comments,gfm,reuse,md4c,yes,yes,1298.4772563992935,1297.7841255165206,1299.4233150408677,0.27843537672053426
comment-unicode,327,comments,gfm,reuse,pulldown-cmark,yes,yes,749.1792124519441,747.7411404213361,751.0178754242382,0.48258413746600587
comment-unicode,327,comments,gfm,reuse,bun,yes,yes,1682.427492506223,1679.6512973474598,1684.5649594440292,0.21489306710627576
comment-inline-code,285,comments,gfm,reuse,v2,yes,yes,204.81876424275498,203.32739196869449,204.87860234112281,1.0
