name,group,feature,workload,document,target_bytes,byte_count,mode,off_ns,on_ns,on_over_off,ratio_min,ratio_max,pairs,round_ratios,html_equal,ast_equal,off_html_bytes,on_html_bytes
renderer.code_annotations-plain-4096,feature,renderer.code_annotations,plain,,4096,4125,render,535.8240272540281,534.0891255126453,1.0016219469848604,0.9889974146907665,1.0054992006258427,9,"[1.0016219469848604, 0.9959297139949662, 1.0021272480436425]",True,True,4275,4275
renderer.code_annotations-plain-4096,feature,renderer.code_annotations,plain,,4096,4125,fresh,2156.5355603448274,2164.1923476454294,1.0036963733396915,0.9883979848234116,1.0207100572268324,9,"[1.014578549791305, 1.0036963733396915, 0.9943751115108291]",True,True,4275,4275
renderer.code_annotations-plain-4096,feature,renderer.code_annotations,plain,,4096,4125,reuse,1743.023620401338,1754.683712121212,1.0057849849050164,0.5930783755120812,1.011325644065938,9,"[0.9361961031924548, 1.0007390023412406, 1.0088013157863367]",True,True,4275,4275
renderer.code_annotations-active-4096,feature,renderer.code_annotations,active,,4096,4108,render,2445.7057413928014,34404.948369565216,14.0224890175826,13.654904317738719,14.382078416885786,9,"[14.0224890175826, 14.15318497180404, 13.956121029700029]",False,True,4977,21172
renderer.code_annotations-active-4096,feature,renderer.code_annotations,active,,4096,4108,fresh,10320.295435855263,43313.80152027027,4.195424839708521,4.145127384580921,4.251513968863157,9,"[4.195424839708521, 4.2405808650570584, 4.17945917138419]",False,True,4977,21172
renderer.code_annotations-active-4096,feature,renderer.code_annotations,active,,4096,4108,reuse,9961.70043789809,41796.97779605263,4.207818489711694,4.1756493425924965,4.267484223922167,9,"[4.248050245161535, 4.178219309199473, 4.206267665604235]",False,True,4977,21172
renderer.code_annotations-plain-65536,feature,renderer.code_annotations,plain,,65536,65670,render,8379.60945855615,8425.515120967742,1.0029344961607736,0.9932509656129391,1.0077374865925268,9,"[0.9986410880667135, 1.0011535451191325, 1.0066817334883686]",True,True,68058,68058
renderer.code_annotations-plain-65536,feature,renderer.code_annotations,plain,,65536,65670,fresh,27842.584978070176,27804.6875,0.9995079245340253,0.9914764177240086,1.0068687295138645,9,"[0.9956434337140602, 1.0046624870382879, 1.0014083569938441]",True,True,68058,68058
renderer.code_annotations-plain-65536,feature,renderer.code_annotations,plain,,65536,65670,reuse,27279.386853448275,27287.872844827587,0.9980676880764975,0.9861244531157682,1.009583346988453,9,"[1.001918179867155, 0.9980676880764975, 0.9935587710269385]",True,True,68058,68058
renderer.code_annotations-active-65536,feature,renderer.code_annotations,active,,65536,65572,render,38839.62118902439,550364.5833333334,14.157223753274803,14.039870647384802,14.326189082356596,9,"[14.205157335707161, 14.205391040443741, 14.088910698858838]",False,True,79443,337948
renderer.code_annotations-active-65536,feature,renderer.code_annotations,active,,65536,65572,fresh,158231.509375,674033.8541666666,4.246710421520514,4.180340692718109,4.289306059324661,9,"[4.2115635041266835, 4.246710421520514, 4.285864033596607]",False,True,79443,337948
